dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.239239,1.938540,1.964330,1.994451,0.006700,0.000029,0.028880
0.020000,2.279114,1.939699,2.004222,1.994585,0.006700,-0.000008,0.029241
0.020000,2.318991,1.940873,2.044116,1.994719,0.006699,-0.000015,0.029593
0.020000,2.358870,1.942060,2.084013,1.994853,0.006700,0.000037,0.029937
0.020000,2.398752,1.943261,2.123913,1.994987,0.006699,-0.000067,0.030271
0.020000,2.438636,1.944475,2.163815,1.995121,0.006700,0.000091,0.030596
0.020000,2.478522,1.945702,2.203721,1.995255,0.006698,-0.000125,0.030912
0.020000,2.518410,1.946942,2.243628,1.995389,0.006701,0.000136,0.031220
0.020000,2.558301,1.948194,2.283539,1.995523,0.006698,-0.000147,0.031518
0.020000,2.598194,1.949457,2.323452,1.995657,0.006700,0.000128,0.031808
0.020000,2.638090,1.950732,2.363368,1.995791,0.006698,-0.000110,0.032089
0.020000,2.677988,1.952018,2.403286,1.995925,0.006700,0.000073,0.032360
0.020000,2.717888,1.953315,2.443207,1.996059,0.006698,-0.000054,0.032623
0.020000,2.757790,1.954623,2.483131,1.996193,0.006699,0.000016,0.032877
0.020000,2.797695,1.955940,2.523058,1.996327,0.006699,0.000002,0.033122
0.020000,2.837602,1.957267,2.562987,1.996461,0.006698,-0.000041,0.033358
0.020000,2.877512,1.958603,2.602919,1.996595,0.006699,0.000058,0.033585
0.020000,2.917423,1.959949,2.642853,1.996728,0.006697,-0.000096,0.033803
0.020000,2.957338,1.961303,2.682791,1.996862,0.006699,0.000110,0.034012
0.020000,2.997254,1.962665,2.722731,1.996996,0.006696,-0.000146,0.034212
0.020000,3.037174,1.964035,2.762673,1.997130,0.006699,0.000137,0.034404
0.020000,3.077095,1.965413,2.802619,1.997264,0.006697,-0.000129,0.034586
0.020000,3.117019,1.966797,2.842567,1.997398,0.006699,0.000095,0.034759
0.020000,3.156945,1.968189,2.882517,1.997532,0.006697,-0.000079,0.034924
0.020000,3.196874,1.969587,2.922470,1.997666,0.006698,0.000043,0.035079
0.020000,3.236806,1.970992,2.962426,1.997800,0.006697,-0.000029,0.035226
0.020000,3.276739,1.972402,3.002385,1.997934,0.006697,-0.000003,0.035364
0.020000,3.316676,1.973817,3.042347,1.998068,0.006697,0.000013,0.035493
0.020000,3.356614,1.975238,3.082311,1.998202,0.006697,-0.000041,0.035613
0.020000,3.396556,1.976663,3.122277,1.998336,0.006698,0.000047,0.035723
0.020000,3.436500,1.978093,3.162247,1.998470,0.006696,-0.000069,0.035825
0.020000,3.476446,1.979526,3.202219,1.998604,0.006698,0.000070,0.035919
0.020000,3.516395,1.980963,3.242194,1.998738,0.006696,-0.000082,0.036003
0.020000,3.556346,1.982404,3.282171,1.998872,0.006697,0.000068,0.036078
0.020000,3.596300,1.983847,3.322151,1.999006,0.006696,-0.000056,0.036144
0.020000,3.636257,1.985293,3.362134,1.999140,0.006697,0.000034,0.036202
0.020000,3.676216,1.986742,3.402119,1.999273,0.006696,-0.000025,0.036250
0.020000,3.716178,1.988192,3.442107,1.999407,0.006697,0.000010,0.036290
